OEM,Slice,GroundTruth,ExpectedSystem,ExpectedCategory,GoodTokens,ExpectedMake,Chassis,Prefix5,Mode,EnrichmentLevel,HttpStatus,ElapsedS,IsTimeout,Total,SearchStrategy,SourceStrategy,Confidence,FirstDesc,FirstBrand,FirstCategory,AftermarketCount,AftermarketSample,SpecsCount,VehiclesCount,DocsCount,HasSupersession,OEMNumbersCount,OEMNumbersSample,WarningsCount,Warnings
59760-H9000,real_hk_coarse,exists,Brakes,ABS / ESC,"abs,esc",Hyundai/Kia,H9,59760,combined,full,200,2.28,False,2,combined,"cache,prefix_inference",0.9975,"Cable, parking brake",Hyundai / KIA," / Cable, parking brake",0,,0,0,0,false,0,,0,
43800-2N000,real_hk_coarse,exists,Transmission,Automatic Transmission,"automatic,transmission",Hyundai/Kia,2N,43800,combined,full,200,2.24,False,2,combined,"exact_oem,legacy",0.7875,CYLINDER ASSY - GEAR SHIFT,Hyundai / KIA,Transmission / Automatic Transmission,0,,0,0,0,false,0,,0,
20920-2EH12,real_hk_unseeded,exists,Unknown,Unknown,,Kia,2E,20920,combined,full,200,0.49,False,0,hk_scope_rejected,,0,,,,0,,0,0,0,false,0,,1,This OEM format looks HK-shaped but the prefix is not in the Hyundai/Kia catalog.
35341-3L050,real_hk_coarse,exists,Drivetrain,Drive Shaft / CV Joint,"drive,shaft,joint",Hyundai/Kia,3L,35341,combined,full,200,3.1,False,1,combined,"cache,exact_oem,legacy",0.937125,"HARNESS - INJECTOR,LH",Hyundai / KIA,Drivetrain / Drive Shaft / CV Joint,0,,0,0,0,false,0,,0,
28521-2T000,real_hk_coarse,exists,Cooling,Coolant Hose,"coolant,hose",Kia,2T,28521,combined,full,200,2.2,False,2,combined,"cache,prefix_inference",0.9975,"Gasket, exhaust manifold for Kia Optima (2010-2015)",Kia," / Gasket, exhaust manifold",0,,0,0,0,false,0,,0,
99211-Q4100,real_hk_unseeded,exists,Unknown,Unknown,,Hyundai/Kia,Q4,99211,combined,full,200,0.54,False,0,hk_scope_rejected,,0,,,,0,,0,0,0,false,0,,1,This OEM format looks HK-shaped but the prefix is not in the Hyundai/Kia catalog.
86529-M7800,real_hk_coarse,exists,Body,Mirrors,mirrors,Hyundai/Kia,M7,86529,combined,full,200,3.18,False,0,combined,,0,,,,0,,0,0,0,false,0,,0,
54630-GI290,real_hk_coarse,exists,Suspension,Shock Absorber (Front),"shock,absorber,(front)",Hyundai/Kia,GI,54630,combined,full,200,2.21,False,2,combined,"cache,prefix_inference",0.9975,Coil Spring,Hyundai / KIA, / Coil Spring,0,,0,0,0,false,0,,0,
99240-Q5700,real_hk_unseeded,exists,Unknown,Unknown,,Hyundai/Kia,Q5,99240,combined,full,200,0.52,False,0,hk_scope_rejected,,0,,,,0,,0,0,0,false,0,,1,This OEM format looks HK-shaped but the prefix is not in the Hyundai/Kia catalog.
82530-R0200,real_hk_coarse,exists,Body,Glass / Windshield,"glass,windshield",Hyundai/Kia,R0,82530,combined,full,200,2.27,False,1,combined,"cache,exact_oem,legacy",0.937125,"RUN ASSY - FRONT DOOR WINDOW GLASS, LH",Hyundai / KIA,Body / Glass / Windshield,0,,0,0,0,false,0,,0,
69510-H9000,real_hk_coarse,exists,Body,Quarter Panel,"quarter,panel",Hyundai/Kia,H9,69510,combined,full,200,3.22,False,1,combined,"cache,exact_oem,legacy",0.937125,DOORASSY - FUELFILLE,Hyundai / KIA,Body / Quarter Panel,0,,0,0,0,false,0,,0,
99250-R0150,real_hk_unseeded,exists,Unknown,Unknown,,Hyundai/Kia,R0,99250,combined,full,200,0.53,False,0,hk_scope_rejected,,0,,,,0,,0,0,0,false,0,,1,This OEM format looks HK-shaped but the prefix is not in the Hyundai/Kia catalog.
86637-Q5700,real_hk_coarse,exists,Body,Mirrors,mirrors,Hyundai/Kia,Q5,86637,combined,full,200,2.18,False,1,combined,"cache,exact_oem,legacy",0.937125,BRACKET - RR BEAM LWR MTG,Hyundai / KIA,Body / Mirrors,0,,0,0,0,false,0,,0,
91931-A9010,real_hk_coarse,exists,Electrical,Wiring Harness,"wiring,harness",Kia,A9,91931,combined,full,200,2.23,False,2,combined,"cache,exact_oem,legacy",0.937125,DIAGNOSIS MTG BRKT,Hyundai / KIA,Electrical / Wiring Harness,0,,0,0,0,false,0,,0,
12451-05163,real_hk_unseeded,exists,Unknown,Unknown,,Hyundai/Kia,05,12451,combined,full,200,0.52,False,0,hk_scope_rejected,,0,,,,0,,0,0,0,false,0,,1,This OEM format looks HK-shaped but the prefix is not in the Hyundai/Kia catalog.
37528-P4500,real_hk_coarse,exists,Electrical,Ignition System,"ignition,system",Hyundai/Kia,P4,37528,combined,full,200,2.22,False,1,combined,"cache,exact_oem,legacy",0.937125,GASKET ASSY - WATERPROOF,Hyundai / KIA,Electrical / Ignition System,0,,0,0,0,false,0,,0,
36546-1XAB0,real_hk_coarse,exists,Electrical,Starter & Charging,"starter,charging",Hyundai/Kia,1X,36546,combined,full,200,2.19,False,1,combined,"cache,exact_oem,legacy",0.937125,"COVER - MOTOR SOUND ABSORPTION,LWR",Hyundai / KIA,Electrical / Starter & Charging,0,,0,0,0,false,0,,0,
77003-AT000,real_hk_unseeded,exists,Unknown,Unknown,,Hyundai/Kia,AT,77003,combined,full,200,0.51,False,0,hk_scope_rejected,,0,,,,0,,0,0,0,false,0,,1,This OEM format looks HK-shaped but the prefix is not in the Hyundai/Kia catalog.
89450-S9530,real_hk_coarse,exists,Safety,Air Bag System,"air,bag,system",Hyundai/Kia,S9,89450,combined,full,200,3.34,False,1,combined,"cache,prefix_inference",0.9975,Piston Ring Kit,Hyundai / KIA, / Piston Ring Kit,0,,0,0,0,false,0,,0,
80610-R5000,real_hk_unseeded,exists,Unknown,Unknown,,Hyundai/Kia,R5,80610,combined,full,200,0.49,False,0,hk_scope_rejected,,0,,,,0,,0,0,0,false,0,,1,This OEM format looks HK-shaped but the prefix is not in the Hyundai/Kia catalog.
31150-P4500,real_hk_coarse,exists,Drivetrain,Front Differential,"front,differential",Hyundai/Kia,P4,31150,combined,full,200,4.3,False,1,combined,"cache,prefix_inference",0.9975,Fuel Tank (Rear),Hyundai / KIA, / Fuel Tank,0,,0,0,0,false,0,,0,
80610-P1500,real_hk_unseeded,exists,Unknown,Unknown,,Kia,P1,80610,combined,full,200,0.44,False,0,hk_scope_rejected,,0,,,,0,,0,0,0,false,0,,1,This OEM format looks HK-shaped but the prefix is not in the Hyundai/Kia catalog.
28113-2S000,real_hk_seeded,exists,Engine,Air Filter,"air,filter",Hyundai,2S,28113,combined,full,200,11.16,False,20,combined,"cache,prefix_inference",0.9975,Air Filter for Hyundai Tucson (2010-2015),Hyundai,Engine / Air Filter,0,,0,0,0,false,0,,0,
82460-R0000,real_hk_seeded,exists,Body,Power Window Motor - Front,"power,window,motor,front",Hyundai/Kia,R0,82460,combined,full,200,12.78,False,1,combined,"cache,prefix_inference",0.9975,"Electric Motor, window regulator",Hyundai / KIA," / Electric Motor, window regulator",0,,0,0,0,false,0,,0,
92401-Q5110,real_hk_seeded,exists,Electrical,Tail Light - Rear Left,"tail,light,rear,left",Hyundai/Kia,Q5,92401,combined,full,200,5.46,False,1,combined,"cache,prefix_inference,exact_oem,legacy",1,REAR COMBINATION LAMP ASSEMBLY,Hyundai / KIA,Electrical / Tail Light Assembly,0,,0,0,0,false,0,,0,
92102-K0620,real_hk_seeded,exists,Electrical,Headlight - Front Right,"headlight,front,right",Hyundai/Kia,K0,92102,combined,full,200,5.42,False,1,combined,"cache,prefix_inference",0.9975,Headlight,Hyundai / KIA,Electrical / Headlight Assembly,0,,0,0,0,false,0,,0,
92101-G5600,real_hk_seeded,exists,Electrical,Headlight - Front Left,"headlight,front,left",Hyundai/Kia,G5,92101,combined,full,200,4.19,False,1,combined,"prefix_inference,cache",0.9975,Headlight (Passenger),Hyundai / KIA,Electrical / Headlight Assembly,0,,0,0,0,false,0,,0,
45910-4G100,real_hk_coarse,exists,Transmission,Manual Transmission,"manual,transmission",Hyundai/Kia,4G,45910,combined,full,200,3.19,False,1,combined,"cache,exact_oem,legacy",0.937125,SPRAG - PARKING,Hyundai / KIA,Transmission / Manual Transmission,0,,0,0,0,false,0,,0,
11547-10251,real_hk_unseeded,exists,Unknown,Unknown,,Hyundai/Kia,10,11547,combined,full,200,0.47,False,0,hk_scope_rejected,,0,,,,0,,0,0,0,false,0,,1,This OEM format looks HK-shaped but the prefix is not in the Hyundai/Kia catalog.
81320-M7120,real_hk_coarse,exists,Body,Weatherstrip & Seal,"weatherstrip,seal",Hyundai/Kia,M7,81320,combined,full,200,3.25,False,1,combined,"prefix_inference,cache",0.9975,Door Lock,Hyundai / KIA, / Door Lock,0,,0,0,0,false,0,,0,
42951-2B010,real_hk_unseeded,exists,Unknown,Unknown,,Hyundai/Kia,2B,42951,combined,full,200,0.49,False,0,hk_scope_rejected,,0,,,,0,,0,0,0,false,0,,1,This OEM format looks HK-shaped but the prefix is not in the Hyundai/Kia catalog.
91856-G5510,real_hk_coarse,exists,Electrical,Wiring Harness,"wiring,harness",Hyundai/Kia,G5,91856,combined,full,200,2.24,False,1,combined,"cache,exact_oem,legacy",0.937125,CABLE - L.D.C POS,Hyundai / KIA,Electrical / Wiring Harness,0,,0,0,0,false,0,,0,
09147-S1000,real_hk_unseeded,exists,Unknown,Unknown,,Hyundai/Kia,S1,09147,combined,full,200,0.64,False,0,hk_scope_rejected,,0,,,,0,,0,0,0,false,0,,1,This OEM format looks HK-shaped but the prefix is not in the Hyundai/Kia catalog.
91686-P4820,real_hk_coarse,exists,Electrical,Wiring Harness,"wiring,harness",Hyundai/Kia,P4,91686,combined,full,200,3.17,False,0,combined,,0,,,,0,,0,0,0,false,0,,0,
87110-P2101,real_hk_coarse,exists,Body,Mouldings & Trim,"mouldings,trim",Hyundai/Kia,P2,87110,combined,full,200,2.18,False,2,combined,"cache,prefix_inference",0.9975,Rear Windscreen,Hyundai / KIA, / Rear Windscreen,0,,0,0,0,false,0,,0,
99246-P1100,real_hk_unseeded,exists,Unknown,Unknown,,Kia,P1,99246,combined,full,200,0.72,False,0,hk_scope_rejected,,0,,,,0,,0,0,0,false,0,,1,This OEM format looks HK-shaped but the prefix is not in the Hyundai/Kia catalog.
65597-P0000,real_hk_coarse,exists,Body,Fender & Side Body,"fender,side,body",Hyundai/Kia,P0,65597,combined,full,200,3.12,False,1,combined,"cache,exact_oem,legacy",0.937125,BRKT ASSY - BATTERY MTG RR,Hyundai / KIA,Body / Fender & Side Body,0,,0,0,0,false,0,,0,
86636-P2010,real_hk_coarse,exists,Body,Mirrors,mirrors,Hyundai/Kia,P2,86636,combined,full,200,2.26,False,2,combined,"cache,prefix_inference",0.9975,"Washer Fluid Jet, headlight cleaning (Front Right)",Hyundai / KIA,Electrical / Headlight Assembly,0,,0,0,0,false,0,,0,
99110-Q5600,real_hk_unseeded,exists,Unknown,Unknown,,Hyundai/Kia,Q5,99110,combined,full,200,0.72,False,0,hk_scope_rejected,,0,,,,0,,0,0,0,false,0,,1,This OEM format looks HK-shaped but the prefix is not in the Hyundai/Kia catalog.
97788-P0000,real_hk_coarse,exists,HVAC,A/C Hose & Pipe,"hose,pipe",Hyundai/Kia,P0,97788,combined,full,200,4.07,False,0,combined,,0,,,,0,,0,0,0,false,0,,0,
91655-AT040,real_hk_coarse,exists,Electrical,Wiring Harness,"wiring,harness",Hyundai/Kia,AT,91655,combined,full,200,2.32,False,1,combined,"cache,exact_oem,legacy",0.937125,WIRING ASSY - TAIL GATE EXTN,Hyundai / KIA,Electrical / Wiring Harness,0,,0,0,0,false,0,,0,
80702-CV500,real_hk_unseeded,exists,Unknown,Unknown,,Hyundai,CV,80702,combined,full,200,0.79,False,0,hk_scope_rejected,,0,,,,0,,0,0,0,false,0,,1,This OEM format looks HK-shaped but the prefix is not in the Hyundai/Kia catalog.
92409-Q5500,real_hk_coarse,exists,Electrical,Tail Light Assembly,"tail,light,assembly",Hyundai/Kia,Q5,92409,combined,full,200,3.09,False,2,combined,"cache,prefix_inference",0.9975,"Charger, charging system (Rear)",Hyundai / KIA," / Charger, charging system",0,,0,0,0,false,0,,0,
65587-R0000,real_hk_coarse,exists,Body,Fender & Side Body,"fender,side,body",Hyundai/Kia,R0,65587,combined,full,200,2.27,False,1,combined,"cache,exact_oem,legacy",0.937125,"BRACKET ASSY - RR SEAT MTG,RH",Hyundai / KIA,Body / Fender & Side Body,0,,0,0,0,false,0,,0,
99211-S9160,real_hk_unseeded,exists,Unknown,Unknown,,Hyundai/Kia,S9,99211,combined,full,200,0.87,False,0,hk_scope_rejected,,0,,,,0,,0,0,0,false,0,,1,This OEM format looks HK-shaped but the prefix is not in the Hyundai/Kia catalog.
45625-4G100,real_hk_coarse,exists,Transmission,Manual Transmission,"manual,transmission",Hyundai/Kia,4G,45625,combined,full,200,2.31,False,1,combined,"cache,exact_oem,legacy",0.86821875,PISTON - LOWER &amp; REVERSE BRAKE,Hyundai / KIA,Transmission / Manual Transmission,0,,0,0,0,false,0,,0,
62470-R0000,real_hk_coarse,exists,Body,Front Structure,"front,structure",Hyundai/Kia,R0,62470,combined,full,200,2.16,False,1,combined,"cache,exact_oem,legacy",0.937125,STAY LH,Hyundai / KIA,Body / Front Structure,0,,0,0,0,false,0,,0,
99140-CV000,real_hk_unseeded,exists,Unknown,Unknown,,Hyundai,CV,99140,combined,full,200,0.82,False,0,hk_scope_rejected,,0,,,,0,,0,0,0,false,0,,1,This OEM format looks HK-shaped but the prefix is not in the Hyundai/Kia catalog.
86671-S9100,real_hk_coarse,exists,Body,Mirrors,mirrors,Hyundai/Kia,S9,86671,combined,full,200,4.14,False,0,combined,,0,,,,0,,0,0,0,false,0,,0,
09501-C9150,real_hk_unseeded,exists,Unknown,Unknown,,Hyundai/Kia,C9,09501,combined,full,200,0.5,False,0,hk_scope_rejected,,0,,,,0,,0,0,0,false,0,,1,This OEM format looks HK-shaped but the prefix is not in the Hyundai/Kia catalog.
25333-P2000,real_hk_coarse,exists,Engine,Fuel Injector,"fuel,injector",Hyundai/Kia,P2,25333,combined,full,200,2.24,False,2,combined,"cache,prefix_inference",0.9975,"Mounting, radiator",Hyundai / KIA,Cooling / Radiator,0,,0,0,0,false,0,,0,
99110-G5600,real_hk_unseeded,exists,Unknown,Unknown,,Hyundai/Kia,G5,99110,combined,full,200,0.77,False,0,hk_scope_rejected,,0,,,,0,,0,0,0,false,0,,1,This OEM format looks HK-shaped but the prefix is not in the Hyundai/Kia catalog.
87110-1G210,real_hk_coarse,exists,Body,Mouldings & Trim,"mouldings,trim",Kia,1G,87110,combined,full,200,2.27,False,2,combined,"cache,prefix_inference",0.9975,Rear Windscreen for Hyundai Accent (2010-2017),Hyundai, / Rear Windscreen,0,,0,0,0,false,0,,0,
11412-10161,real_hk_unseeded,exists,Unknown,Unknown,,Hyundai/Kia,10,11412,combined,full,200,1.05,False,0,hk_scope_rejected,,0,,,,0,,0,0,0,false,0,,1,This OEM format looks HK-shaped but the prefix is not in the Hyundai/Kia catalog.
77003-R5001,real_hk_unseeded,exists,Unknown,Unknown,,Hyundai/Kia,R5,77003,combined,full,200,0.5,False,0,hk_scope_rejected,,0,,,,0,,0,0,0,false,0,,1,This OEM format looks HK-shaped but the prefix is not in the Hyundai/Kia catalog.
47425-2N000,real_hk_coarse,exists,Drivetrain,Transfer Case,"transfer,case",Hyundai/Kia,2N,47425,combined,full,200,2.22,False,1,combined,"cache,exact_oem,legacy",0.937125,O - RING,Hyundai / KIA,Drivetrain / Transfer Case,0,,0,0,0,false,0,,0,
99216-CV000,real_hk_unseeded,exists,Unknown,Unknown,,Hyundai,CV,99216,combined,full,200,0.75,False,0,hk_scope_rejected,,0,,,,0,,0,0,0,false,0,,1,This OEM format looks HK-shaped but the prefix is not in the Hyundai/Kia catalog.
37562-P4000,real_hk_coarse,exists,Electrical,Ignition System,"ignition,system",Hyundai/Kia,P4,37562,combined,full,200,2.12,False,1,combined,"cache,exact_oem,legacy",0.937125,WIRING HARNESS - TEMPERATURE SEN,Hyundai / KIA,Electrical / Ignition System,0,,0,0,0,false,0,,0,
77111-H8000,real_hk_unseeded,exists,Unknown,Unknown,,Kia,H8,77111,combined,full,200,0.75,False,0,hk_scope_rejected,,0,,,,0,,0,0,0,false,0,,1,This OEM format looks HK-shaped but the prefix is not in the Hyundai/Kia catalog.
36115-3C240,real_hk_coarse,exists,Electrical,Starter Motor,"starter,motor",Hyundai/Kia,3C,36115,combined,full,200,3.13,False,1,combined,"cache,exact_oem,legacy",0.937125,PACKING,Hyundai / KIA,Electrical / Starter Motor,0,,0,0,0,false,0,,0,
35310-2T000,real_hk_coarse,exists,Drivetrain,Drive Shaft / CV Joint,"drive,shaft,joint",Kia,2T,35310,combined,full,200,3.16,False,2,combined,"cache,prefix_inference",0.9975,Injector for Kia Optima (2010-2015),Kia, / Injector,0,,0,0,0,false,0,,0,
46780-2K700,real_hk_coarse,exists,Transmission,Auto Transmission Control,"auto,transmission,control",Hyundai/Kia,2K,46780,combined,full,200,2.26,False,1,combined,"cache,exact_oem,legacy",0.937125,SWITCH HOUSING ASSY,Hyundai / KIA,Transmission / Auto Transmission Control,0,,0,0,0,false,0,,0,
24322-2T000,real_hk_coarse,exists,Engine,Intake & Exhaust Manifold,"intake,exhaust,manifold",Kia,2T,24322,combined,full,200,2.36,False,2,combined,"cache,prefix_inference",0.9975,"Chain, oil pump drive for Kia Optima (2010-2015)",Kia," / Chain, oil pump drive",0,,0,0,0,false,0,,0,
86370-Q5500,real_hk_coarse,exists,Body,Mirrors,mirrors,Hyundai/Kia,Q5,86370,combined,full,200,2.19,False,1,combined,"cache,exact_oem,legacy",0.937125,GARNISH - RADIATOR GRILLE,Hyundai / KIA,Body / Mirrors,0,,0,0,0,false,0,,0,
97122-N9000,real_hk_coarse,exists,HVAC,Compressor A/C,compressor,Hyundai,N9,97122,combined,full,200,2.19,False,1,combined,"cache,exact_oem,legacy",0.937125,DOOR ASSY - INTAKE,Hyundai / KIA,HVAC / Compressor A/C,0,,0,0,0,false,0,,0,
86111-Q5AX0,real_hk_coarse,exists,Body,Mirrors,mirrors,Hyundai/Kia,Q5,86111,combined,full,200,3.22,False,1,combined,"cache,prefix_inference",0.9975,Windscreen,Hyundai / KIA, / Windscreen,0,,0,0,0,false,0,,0,
91501-R5130,real_hk_coarse,exists,Electrical,Wiring Harness,"wiring,harness",Hyundai/Kia,R5,91501,combined,full,200,3.16,False,0,combined,,0,,,,0,,0,0,0,false,0,,0,
88350-P1090,real_hk_coarse,exists,Interior,Instrument Panel / Dashboard,"instrument,panel,dashboard",Kia,P1,88350,combined,full,200,3.21,False,0,combined,,0,,,,0,,0,0,0,false,0,,0,
58110-AO000,real_hk_coarse,exists,Brakes,Front Brake Pad / Disc,"front,brake,pad,disc",Hyundai/Kia,AO,58110,combined,full,200,3.22,False,1,combined,"prefix_inference,cache",0.9975,Brake Caliper,Hyundai / KIA, / Brake Caliper,0,,0,0,0,false,0,,0,
88600-R5545,real_hk_coarse,exists,Interior,Instrument Panel / Dashboard,"instrument,panel,dashboard",Hyundai/Kia,R5,88600,combined,full,200,4.22,False,1,combined,"prefix_inference,cache",0.8925,Rear Seat Belt Assembly,Hyundai / KIA,Interior / Seat Belt - Rear,0,,0,0,0,false,0,,0,
91570-R0510,real_hk_coarse,exists,Electrical,Wiring Harness,"wiring,harness",Hyundai/Kia,R0,91570,combined,full,200,4.08,False,0,combined,,0,,,,0,,0,0,0,false,0,,0,
96125-CV000,real_hk_coarse,exists,Electrical,Battery,battery,Hyundai,CV,96125,combined,full,200,2.17,False,1,combined,"cache,exact_oem,legacy",0.937125,CHARGER ASSY - USB,Hyundai / KIA,Electrical / Battery,0,,0,0,0,false,0,,0,
91861-K0520,real_hk_coarse,exists,Electrical,Wiring Harness,"wiring,harness",Hyundai/Kia,K0,91861,combined,full,200,4.13,False,1,combined,"cache,prefix_inference",0.9975,Air Filter,Hyundai / KIA,Engine / Air Filter,0,,0,0,0,false,0,,0,
72800-R5300,real_hk_coarse,exists,Body,Front Door,"front,door",Hyundai/Kia,R5,72800,combined,full,200,3.26,False,0,combined,,0,,,,0,,0,0,0,false,0,,0,
47362-4G100,real_hk_coarse,exists,Drivetrain,Transfer Case,"transfer,case",Hyundai/Kia,4G,47362,combined,full,200,3.25,False,1,combined,"cache,exact_oem,legacy",0.937125,BEARING,Hyundai / KIA,Drivetrain / Transfer Case,0,,0,0,0,false,0,,0,
25451-Q4720,real_hk_coarse,exists,Engine,Fuel System,"fuel,system",Hyundai/Kia,Q4,25451,combined,full,200,2.26,False,1,combined,"cache,exact_oem,legacy",0.937125,HOSE - RADIATOR TO RESERVOIR,Hyundai / KIA,Engine / Fuel System,0,,0,0,0,false,0,,0,
43209-2N321,real_hk_coarse,exists,Transmission,Automatic Transmission,"automatic,transmission",Hyundai/Kia,2N,43209,combined,full,200,2.2,False,1,combined,"cache,legacy,exact_oem",0.937125,SPACER,Hyundai / KIA,Transmission / Automatic Transmission,0,,0,0,0,false,0,,0,
91971-F9300,real_hk_coarse,exists,Electrical,Wiring Harness,"wiring,harness",Hyundai/Kia,F9,91971,combined,full,200,2.22,False,1,combined,"cache,exact_oem,legacy",0.937125,"PROTECTOR - MULTI BOX,LH",Hyundai / KIA,Electrical / Wiring Harness,0,,0,0,0,false,0,,0,
91981-H2010,real_hk_coarse,exists,Electrical,Wiring Harness,"wiring,harness",Hyundai/Kia,H2,91981,combined,full,200,2.22,False,1,combined,"cache,exact_oem,legacy",0.937125,GROMMET,Hyundai / KIA,Electrical / Wiring Harness,0,,0,0,0,false,0,,0,
71560-P2100,real_hk_coarse,exists,Body,Bumper,bumper,Hyundai/Kia,P2,71560,combined,full,200,3.23,False,1,combined,"cache,exact_oem,legacy",0.937125,EXTENSION ASSY - QTR OTR RR RH,Hyundai / KIA,Body / Bumper,0,,0,0,0,false,0,,0,
86821-Q5000,real_hk_coarse,exists,Body,Mirrors,mirrors,Hyundai/Kia,Q5,86821,combined,full,200,2.29,False,2,combined,"cache,prefix_inference",0.9975,"Panelling, mudguard",Hyundai / KIA," / Panelling, mudguard",0,,0,0,0,false,0,,0,
09474-4E200,real_hk_unseeded,exists,Unknown,Unknown,,Hyundai/Kia,4E,09474,combined,full,200,0.73,False,0,hk_scope_rejected,,0,,,,0,,0,0,0,false,0,,1,This OEM format looks HK-shaped but the prefix is not in the Hyundai/Kia catalog.
86390-DWEA0,real_hk_coarse,exists,Body,Mirrors,mirrors,Hyundai/Kia,DW,86390,combined,full,200,3.23,False,0,combined,,0,,,,0,,0,0,0,false,0,,0,
91115-G5410,real_hk_coarse,exists,Electrical,Wiring Harness,"wiring,harness",Hyundai/Kia,G5,91115,combined,full,200,4.22,False,0,combined,,0,,,,0,,0,0,0,false,0,,0,
25120-2CTA0,real_hk_coarse,exists,Engine,Fuel Pump,"fuel,pump",Hyundai/Kia,2C,25120,combined,full,200,3.13,False,2,combined,"cache,prefix_inference",0.9975,Fuel filter,Hyundai / KIA,Engine / Fuel Filter,0,,0,0,0,false,0,,0,
25451-47200,real_hk_coarse,exists,Engine,Fuel System,"fuel,system",Hyundai/Kia,47,25451,combined,full,200,3.17,False,0,combined,,0,,,,0,,0,0,0,false,0,,0,
83654-R0100,real_hk_coarse,exists,Body,Sunroof,sunroof,Hyundai/Kia,R0,83654,combined,full,200,3.16,False,1,combined,"cache,exact_oem,legacy",0.937125,"PAD - DOOR OUTSIDE HANDLE,LH",Hyundai / KIA,Body / Sunroof,0,,0,0,0,false,0,,0,
45501-4G130,real_hk_coarse,exists,Transmission,Manual Transmission,"manual,transmission",Hyundai/Kia,4G,45501,combined,full,200,3.2,False,2,combined,"cache,prefix_inference",0.9975,Steering Linkage,Hyundai / KIA, / Steering Linkage,0,,0,0,0,false,0,,0,
81560-L2000,real_hk_coarse,exists,Body,Weatherstrip & Seal,"weatherstrip,seal",Kia,L2,81560,combined,full,200,2.25,False,2,combined,"cache,prefix_inference",0.9975,Combination Rearlight for Kia K5 (2020+),Kia, / Combination Rearlight,0,,0,0,0,false,0,,0,
